call_id,call_datetime,agent_id,country,campaign_id,lead_id,attempt_number,dialer_status,talk_seconds,wrap_seconds,disposition,recording_flag
CALLVJBF6PCT7G,2025-05-30T20:59:18,AGFASEMU,ZM,CAMPJIUJV6OH,LEAD2PZ6NTPB,2,ABANDONED,0,0,,Y
CALL1UFQRDI9WL,2025-05-30T21:01:08,AG4HKSHR,KE,CAMPPQK51FPK,LEADRNNEZTEE,1,NO_ANSWER,0,0,,Y
CALL3G19KWGBNU,2025-05-30T21:08:17,AGDGKOU3,ZM,CAMPW2PCN9T8,LEAD8W81AYUA,2,CONNECTED,95,15,NOT_INTERESTED,Y
CALLDK7ZMASG9I,2025-05-30T21:08:43,AGN8S7YV,KE,CAMPFD0TVBDI,LEADE24I1AGZ,1,CONNECTED,134,5,NOT_INTERESTED,N
CALL2F8KJ4BKNG,2025-05-30T21:16:58,AGSOAVA6,KE,CAMPPQK51FPK,LEADVO6YVPDK,1,CONNECTED,253,44,NOT_INTERESTED,Y
CALLUI9QB5K8UJ,2025-05-30T21:23:41,AG6D6SUZ,UG,CAMPJ5PHT0HL,LEAD163YK03O,2,ABANDONED,0,0,,Y
CALLHE17O7PNUD,2025-05-30T21:44:42,AGRDDN7P,KE,CAMPXEPQ85JS,LEADXF445CRI,1,NO_ANSWER,0,0,,Y
CALLH9U0WTFPII,2025-05-30T21:55:16,AG1QOOHF,GH,CAMPX1945NQ4,LEADZS34JTGX,1,CONNECTED,119,7,NOT_INTERESTED,Y
CALLWNDXOAY00F,2025-05-30T22:07:28,AG26XPJ2,KE,CAMPVF1T2TAL,LEAD67ILPLSO,1,BUSY,0,0,,Y
CALLB947E6K52B,2025-05-30T22:25:18,AGB2RH73,ZM,CAMPJIUJV6OH,LEADIFWR0UI1,2,NO_ANSWER,0,0,,Y
CALLLM2L7AIV79,2025-05-30T22:39:51,AGG7V6TV,UG,CAMPIBLJH75L,LEADDBFXA2WD,1,NO_ANSWER,0,0,,N
CALL0Z5B7EXSDW,2025-05-30T22:40:49,AGIT6YA0,KE,CAMPVF1T2TAL,LEADPDOU0ZE3,1,NO_ANSWER,0,0,,Y
CALL05V76NHRU8,2025-05-30T23:02:44,AG69XP7S,GH,CAMPX1945NQ4,LEADWFG3MWU4,1,NO_ANSWER,0,0,,Y
CALLBJ2W6P54WS,2025-05-30T23:03:29,AGYQO89L,ZM,CAMPJIUJV6OH,LEADK2IAGL58,1,NO_ANSWER,0,0,,Y
CALLJ8HK2R5ZFJ,2025-05-30T23:10:13,AG5HFSH6,KE,CAMPPQK51FPK,LEADKT1ELOU8,2,BUSY,0,0,,Y
CALLF2GJ81FKOW,2025-05-30T23:41:30,AGXTB80U,UG,CAMPJ5PHT0HL,LEADLQGA3QUP,1,CONNECTED,10,120,CALLBACK,Y
CALL4AT6TOEZ1F,2025-05-31T00:03:09,AGHJQMQU,KE,CAMPXEPQ85JS,LEADPPVOHSMD,1,NO_ANSWER,0,0,,Y
CALLSEW2GWWLSS,2025-05-31T00:32:06,AG2NAFH6,ZM,CAMPW2PCN9T8,LEADG0NQ4I6R,1,ABANDONED,0,0,,Y
CALLBUO3FM3WJS,2025-05-31T00:48:12,AGO7NQR3,GH,CAMPX1945NQ4,LEADL0UT5JAY,3,CONNECTED,187,14,WRONG_NUMBER,Y
CALL6KESXOJOIX,2025-05-31T01:44:26,AGIT6YA0,UG,CAMPIBLJH75L,LEADV0E7450J,1,CONNECTED,88,34,SALE,Y
CALLXMOXJCBX92,2025-05-31T02:10:23,AGJAZF74,KE,CAMPPQK51FPK,LEADHOE3MXZJ,1,ABANDONED,0,0,,Y
CALLS1QMNVRECC,2025-05-31T02:12:02,AG10KWCC,KE,CAMPLC58DRC1,LEAD5E5IZ31Y,1,CONNECTED,10,10,NOT_INTERESTED,Y
CALLDYZRDPZY0P,2025-05-31T02:22:38,AGFASEMU,UG,CAMPJ5PHT0HL,LEADAYEQAHTH,2,NO_ANSWER,0,0,,Y
CALLPFRJ2NWBAN,2025-05-31T02:29:09,AG26XPJ2,GH,CAMP7XVG0FN9,LEADXCDL9T15,1,ABANDONED,0,0,,Y
CALLH4EM5GOTUA,2025-05-31T02:56:17,AGV1FFOF,GH,CAMPX1945NQ4,LEADMCT64Z7W,1,RING,0,0,,Y
CALL9F6PZD7HEH,2025-05-31T03:08:31,AGX09LPX,KE,CAMPLC58DRC1,LEADE91LEUUC,1,CONNECTED,65,52,NOT_INTERESTED,Y
CALLNYHPIZCTVP,2025-05-31T03:10:33,AGO1XQOV,KE,CAMPLC58DRC1,LEADE3CUP8IJ,2,NO_ANSWER,0,0,,Y
CALLX0BFIPEHFJ,2025-05-31T03:38:22,AGHJQMQU,KE,CAMPFD0TVBDI,LEADFDW79WCX,2,NO_ANSWER,0,0,,N
CALLE8LR9EFSNG,2025-05-31T04:05:50,AGXTB80U,UG,CAMPIBLJH75L,LEADLKQXLM5Q,2,CONNECTED,275,11,NOT_INTERESTED,Y
CALLIBXJUNMS9M,2025-05-31T04:28:55,AGAXVFGI,KE,CAMPXEPQ85JS,LEADDPFSSBJD,2,CONNECTED,10,5,,N
CALLPXR4451RZU,2025-05-31T04:34:24,AGZPEUWD,KE,CAMPFD0TVBDI,LEADPPRCJIWV,3,CONNECTED,161,30,CALLBACK,Y
CALLZJKQDZC1PX,2025-05-31T05:04:10,AGX5S2U4,ZM,CAMPW2PCN9T8,LEADTZJ2L72V,1,NO_ANSWER,0,0,,Y
CALLERL6FEHER4,2025-05-31T05:47:28,AGP1M2VC,UG,CAMPJ5PHT0HL,LEAD7C0Q6ULH,2,CONNECTED,39,36,NOT_INTERESTED,Y
CALLORAX46OS0K,2025-05-31T05:56:44,AG6D6SUZ,UG,CAMPIBLJH75L,LEADVHMYGTY3,1,NO_ANSWER,0,0,,Y
CALLWSBZ0QQEH0,2025-05-31T06:40:06,AGN8S7YV,ZM,CAMPJIUJV6OH,LEADOWWEW9V0,1,NO_ANSWER,0,0,,Y
CALLNTJD6215K3,2025-05-31T06:46:58,AG6D6SUZ,UG,CAMPJ5PHT0HL,LEADNXB5JTB9,2,RING,0,0,,Y
CALLKPD4B86ZU0,2025-05-31T07:14:27,AGDGKOU3,GH,CAMP4V30T9NT,LEADJ7OVHM3K,2,CONNECTED,198,8,CALLBACK,Y
CALLVORJR9LY6P,2025-05-31T07:19:01,AG9DVELY,ZM,CAMPJIUJV6OH,LEAD5RC6ZS62,1,CONNECTED,37,38,CALLBACK,Y
CALLX8UTT7CCB4,2025-05-31T07:29:25,AGFASEMU,UG,CAMPJ5PHT0HL,LEADESMRWGEB,1,RING,0,0,,Y
CALLULF095CYNR,2025-05-31T08:06:12,AG3R2DXJ,GH,CAMP4V30T9NT,LEADBQ4UA9N1,2,NO_ANSWER,0,0,,Y
CALL1EKJG8F4CY,2025-05-31T08:10:22,AGNADA1K,KE,CAMPPQK51FPK,LEADYV6YJOAO,1,CONNECTED,227,25,TECH_ISSUE,Y
CALL8E9Z9F3HAE,2025-05-31T08:12:29,AGQMBBXD,KE,CAMPFD0TVBDI,LEADB48Y1O4I,1,NO_ANSWER,0,0,,Y
CALLZMEMBYV6OP,2025-05-31T08:12:36,AGZPEUWD,KE,CAMPFD0TVBDI,LEAD7E5RDEKY,2,CONNECTED,240,70,CALLBACK,Y
CALLFA2U5QH1PT,2025-05-31T08:16:53,AGNVMO1O,GH,CAMPX1945NQ4,LEADYV6YJOAO,1,CONNECTED,124,30,NOT_INTERESTED,Y
CALLCU2TF1UF3G,2025-05-31T08:38:28,AG3R2DXJ,GH,CAMP7XVG0FN9,LEADD8H4ZPAT,1,CONNECTED,117,13,NOT_INTERESTED,N
CALLG6287JRJR1,2025-05-31T08:53:41,AGXOWRG1,GH,CAMPX1945NQ4,LEAD6ODR9HOU,1,NO_ANSWER,0,0,,Y
CALLBHINBKNCJC,2025-05-31T09:02:12,AG5H9H4Y,GH,CAMP4V30T9NT,LEADXV6DDD27,1,CONNECTED,26,95,NOT_INTERESTED,Y
CALLE2P3SKJIK8,2025-05-31T09:06:26,AG53A8B5,KE,CAMPPQK51FPK,LEAD6M9NWYUB,1,CONNECTED,56,19,OTHER,Y
CALL1T984LZRAQ,2025-05-31T09:07:23,AGJNJ0KX,ZM,CAMPW2PCN9T8,LEADE3QABCE2,1,ABANDONED,0,0,,Y
CALL3F6I962PP1,2025-05-31T09:19:22,AGVEKT47,UG,CAMPJ5PHT0HL,LEADMZOIM2CA,1,NO_ANSWER,0,0,,Y
CALLCEAAE5EZFR,2025-05-31T09:31:35,AGC9YPC4,GH,CAMPX1945NQ4,LEADTGG50YQL,1,NO_ANSWER,0,0,,Y
CALLSTBSGHXBGO,2025-05-31T09:42:05,AGGV3WAG,KE,CAMPLC58DRC1,LEAD8D1WJCIT,1,RING,0,0,,Y
CALLNH57RERNOG,2025-05-31T09:43:04,AGRDDN7P,KE,CAMPFD0TVBDI,LEADK6YULND7,1,ABANDONED,0,0,,Y
CALLG5SFHTT0RB,2025-05-31T09:43:11,AGX7X8W4,UG,CAMPJ5PHT0HL,LEADN99LT3J6,1,CONNECTED,629,32,,Y
CALL4TYP3ZUS98,2025-05-31T09:58:03,AGBXQNQ7,UG,CAMPIBLJH75L,LEADK8CH3Z3D,2,CONNECTED,61,17,OTHER,Y
CALLDT2T6FVQJS,2025-05-31T10:02:29,AGX7X8W4,UG,CAMPJ5PHT0HL,LEADSSCRTP08,2,CONNECTED,328,16,NOT_INTERESTED,Y
CALLEE0N3WQCNB,2025-05-31T11:01:13,AGDGKOU3,ZM,CAMPW2PCN9T8,LEADMXLVZ4QK,1,NO_ANSWER,0,0,,N
CALLUB6AQ2SW17,2025-05-31T11:11:06,AG1QOOHF,KE,CAMPLC58DRC1,LEADMF4NNKM9,2,CONNECTED,10,35,WRONG_NUMBER,N
CALLK0QQXC9U2H,2025-05-31T11:35:59,AGGPP3SU,ZM,CAMPJIUJV6OH,LEADHU25Z8KQ,2,CONNECTED,82,14,NOT_INTERESTED,Y
CALL1ZWN91GFYZ,2025-05-31T11:43:31,AGRBLB8T,UG,CAMPJ5PHT0HL,LEAD0MB1L631,1,CONNECTED,128,27,OTHER,Y
CALLG2UUB5N033,2025-05-31T11:53:24,AG2NAFH6,ZM,CAMPW2PCN9T8,LEADJY6REG85,1,CONNECTED,242,52,NOT_INTERESTED,Y
CALL6FB7Q2KNJW,2025-05-31T12:05:01,AGVRO5X1,ZM,CAMPW2PCN9T8,LEADX5ZU2ZUE,2,CONNECTED,403,5,NOT_INTERESTED,Y
CALLQ1WQTRZ18O,2025-05-31T12:07:21,AG7ZJC7R,GH,CAMP4V30T9NT,LEADEZKFH00A,1,NO_ANSWER,0,0,,Y
CALL10BN1YL9UN,2025-05-31T12:45:40,AGNADA1K,KE,CAMPFD0TVBDI,LEADKIXCCSG4,1,NO_ANSWER,0,0,,Y
CALLAAL8VHF48U,2025-05-31T12:51:31,AGX7X8W4,UG,CAMPJ5PHT0HL,LEADMEWCJN6O,2,NO_ANSWER,0,0,,Y
CALLUD035I9L7G,2025-05-31T13:41:18,AGQ9Y4YZ,UG,CAMPJ5PHT0HL,LEADCG41RK4M,1,ABANDONED,0,0,,N
CALLZDLRP95JE2,2025-05-31T13:42:22,AG8Y3ON2,UG,CAMPIBLJH75L,LEADG1Y9XCA6,1,BUSY,0,0,,Y
CALL0CFREYRPZC,2025-05-31T13:57:14,AG8Y3ON2,UG,CAMPJ5PHT0HL,LEADPBKTMAV6,1,NO_ANSWER,0,0,,Y
CALLOKJLYG0G76,2025-05-31T14:03:17,AGLSXJXR,ZM,CAMPJIUJV6OH,LEAD1YHYA0EI,4,CONNECTED,133,21,CALLBACK,Y
CALLR3KTOFZR89,2025-05-31T14:03:48,AGLW3ZFE,KE,CAMPLC58DRC1,LEADEL8PL6UZ,1,RING,0,0,,N
CALLOLHGV868CD,2025-05-31T14:08:05,AGYQO89L,UG,CAMPJ5PHT0HL,LEADWZAWNYTK,1,CONNECTED,70,19,,Y
CALLHWV4TZ9O6J,2025-05-31T14:56:20,AGZPEUWD,GH,CAMPX1945NQ4,LEAD2V31IQFG,2,RING,0,0,,Y
CALLGUBO2DNF9X,2025-05-31T15:12:07,AGO7NQR3,GH,CAMP4V30T9NT,LEADIPG43TLR,1,NO_ANSWER,0,0,,Y
CALL49WXVCNCXL,2025-05-31T15:16:20,AGHJQMQU,KE,CAMPPQK51FPK,LEAD0L7253J2,1,CONNECTED,148,11,NOT_INTERESTED,Y
CALLJDJ1ZXOZWW,2025-05-31T15:17:55,AGNADA1K,KE,CAMPXEPQ85JS,LEADNDOZ6WYQ,1,CONNECTED,42,5,,Y
CALL2V2KHARBNC,2025-05-31T15:19:51,AGIMNSCH,KE,CAMPVF1T2TAL,LEAD3ACZSX0G,1,CONNECTED,170,5,,Y
CALLMA51P4SCAO,2025-05-31T15:27:38,AGFBF4FK,GH,CAMP7XVG0FN9,LEADXV5CIX39,2,NO_ANSWER,0,0,,Y
CALLDHCV2APLZ6,2025-05-31T15:36:16,AGB2RH73,ZM,CAMPW2PCN9T8,LEADRPEKZZMA,1,NO_ANSWER,0,0,,Y
CALLQQWSKHWLJT,2025-05-31T15:54:15,AGP62LTG,GH,CAMP4V30T9NT,LEAD6S2PN0NP,1,CONNECTED,81,8,WRONG_NUMBER,Y
CALL7RIJ8NPAS3,2025-05-31T15:57:48,AGVEKT47,UG,CAMPJ5PHT0HL,LEADAF5KCIHD,1,NO_ANSWER,0,0,,Y
CALLSOSUGBZKHX,2025-05-31T16:01:27,AGXOWRG1,GH,CAMP4V30T9NT,LEADM264UPJ1,1,CONNECTED,81,15,NOT_INTERESTED,N
CALLC7D1ZWRJHH,2025-05-31T16:15:45,AGB2RH73,ZM,CAMPW2PCN9T8,LEADQ4VHU4BA,1,NO_ANSWER,0,0,,Y
CALLO0KZ0GYH4O,2025-05-31T16:21:26,AGJVWSQ4,KE,CAMPFD0TVBDI,LEADHUP3FTJ6,1,CONNECTED,14,7,,Y
CALLXL0BANAE2A,2025-05-31T16:24:20,AGUNPU4E,UG,CAMPIBLJH75L,LEAD5SYWP0RX,1,NO_ANSWER,0,0,,Y
CALLGAFIUP2LE6,2025-05-31T16:32:08,AGYQO89L,ZM,CAMPJIUJV6OH,LEADCWCDT9GW,3,NO_ANSWER,0,0,,Y
CALLVMAF0L00XU,2025-05-31T16:50:48,AGVAD5MA,UG,CAMPJ5PHT0HL,LEADX4ZCRHYQ,1,NO_ANSWER,0,0,,Y
CALLBTKRLEZ2E8,2025-05-31T16:59:42,AG5115ZG,GH,CAMP4V30T9NT,LEADUR02TYAX,1,NO_ANSWER,0,0,,Y
CALLD1G2VBLG4V,2025-05-31T17:06:15,AGC3V8MO,KE,CAMPFD0TVBDI,LEADJDAN085R,1,CONNECTED,218,11,TECH_ISSUE,Y
CALLCB98L8GAU1,2025-05-31T17:13:04,AGFBF4FK,KE,CAMPLC58DRC1,LEADTTJ72UGL,1,CONNECTED,57,48,CALLBACK,Y
CALL4PGGNSFX9J,2025-05-31T17:16:28,AG37A67E,ZM,CAMPW2PCN9T8,LEADJAXNHRC4,1,NO_ANSWER,0,0,,Y
CALLRBCC97TM4Z,2025-05-31T17:17:39,AGYQO89L,ZM,CAMPJIUJV6OH,LEADF8WXKK2A,1,BUSY,0,0,,Y
CALLKK0KANW2D0,2025-05-31T17:21:25,AGKMRU4E,GH,CAMP7XVG0FN9,LEADHW0BUPMT,1,NO_ANSWER,0,0,,Y
CALLFPOY593NGM,2025-05-31T17:22:34,AGP62LTG,ZM,CAMPJIUJV6OH,LEADCYBRXODH,2,CONNECTED,263,95,NOT_INTERESTED,N
CALLMNBWGKISXT,2025-05-31T17:35:47,AG3X9DW7,UG,CAMPIBLJH75L,LEADBPH1VE8S,1,NO_ANSWER,0,0,,Y
CALLB0AFXK89GY,2025-05-31T17:37:31,AGJZTRHX,UG,CAMPJ5PHT0HL,LEADJZF4EPM7,1,CONNECTED,53,41,NOT_INTERESTED,Y
CALL5TKZCUIODY,2025-05-31T17:56:59,AGE1KLYR,ZM,CAMPJIUJV6OH,LEADMC5S3OFA,1,CONNECTED,10,85,OTHER,Y
CALL77JJ6V0PMQ,2025-05-31T18:09:05,AGFOL4VF,KE,CAMPXEPQ85JS,LEADDET4KERZ,1,NO_ANSWER,0,0,,Y
CALL6PQ70LQS2C,2025-05-31T18:22:42,AGYQO89L,ZM,CAMPW2PCN9T8,LEADMC8FU0AB,2,CONNECTED,58,69,NOT_INTERESTED,Y
CALL749P1ZRTU4,2025-05-31T18:45:35,AG69XP7S,KE,CAMPFD0TVBDI,LEADFGS3JONO,1,CONNECTED,48,29,CALLBACK,Y
CALLKYLVHYW6KV,2025-05-31T18:51:13,AGKDM6Z6,ZM,CAMPW2PCN9T8,LEADE5MIPUYL,2,CONNECTED,55,23,SALE,Y
CALL094588YSVC,2025-05-31T18:56:03,AGQI80KA,GH,CAMP7XVG0FN9,LEADDM0L2LJK,1,NO_ANSWER,0,0,,Y
CALLO5XJN2748I,2025-05-31T19:01:31,AG89NZHQ,UG,CAMPIBLJH75L,LEAD163YK03O,1,CONNECTED,10,36,OTHER,N
CALLIXRDAZ83QB,2025-05-31T19:02:21,AG8GX8M8,KE,CAMPPQK51FPK,LEADQT0D9TZH,2,NO_ANSWER,0,0,,Y
CALL5ZGTIDSSJ2,2025-05-31T19:29:41,AGZAQ3UZ,UG,CAMPJ5PHT0HL,LEAD3KMKZEBB,1,CONNECTED,431,48,NOT_INTERESTED,Y
CALLG9O1PVRTYK,2025-05-31T19:47:49,AGRDDN7P,KE,CAMPPQK51FPK,LEADLDQLQ1WM,1,NO_ANSWER,0,0,,Y
CALLC5IGKLCM96,2025-05-31T19:48:53,AGVRO5X1,ZM,CAMPW2PCN9T8,LEAD8GUUCM5F,1,CONNECTED,46,5,CALLBACK,Y
CALL1VK0F96QIF,2025-05-31T19:51:45,AGKHYB0R,KE,CAMPPQK51FPK,LEAD5IMLZ6IO,1,NO_ANSWER,0,0,,Y
CALL9E3EJTAI7C,2025-05-31T20:05:33,AGC3V8MO,KE,CAMPXEPQ85JS,LEADZEEDHHJS,1,BUSY,0,0,,Y
CALL666OHK3RAZ,2025-05-31T20:11:32,AGTB8VFQ,KE,CAMPFD0TVBDI,LEADY4V8URID,1,CONNECTED,98,5,SALE,Y
CALLTXMIJ0NPBG,2025-05-31T20:20:07,AGNJXCML,ZM,CAMPW2PCN9T8,LEADLIZL08YG,2,CONNECTED,71,45,NOT_INTERESTED,Y
CALLVUT7Z8QRMJ,2025-05-31T20:25:25,AG8BZBO3,ZM,CAMPW2PCN9T8,LEADI0PESGBM,1,CONNECTED,92,13,NOT_INTERESTED,Y
CALL1BY37F7R0H,2025-05-31T20:38:03,AGYVKP6E,KE,CAMPXEPQ85JS,LEADJKPQKBE0,1,BUSY,0,0,,Y
CALL8MOVQV3GOX,2025-05-31T21:15:34,AG5H9H4Y,ZM,CAMPW2PCN9T8,LEAD9X66D7WD,3,BUSY,0,0,,Y
CALLTUTCLSB2HH,2025-05-31T21:21:15,AGD3PYDR,GH,CAMP4V30T9NT,LEADTGO5AWLG,1,CONNECTED,176,65,CALLBACK,Y
CALLYN62U8Z1XI,2025-05-31T21:23:24,AGSOAVA6,KE,CAMPVF1T2TAL,LEADCAAFFSDU,1,CONNECTED,201,5,CALLBACK,Y
CALLUQ3KPJYZRG,2025-05-31T21:35:36,AGBXQNQ7,UG,CAMPJ5PHT0HL,LEADZA7X73QX,1,BUSY,0,0,,Y
CALL67273JYZBB,2025-05-31T21:36:07,AGFBF4FK,GH,CAMP7XVG0FN9,LEADQPNRJAPJ,1,CONNECTED,59,23,NOT_INTERESTED,Y
CALLSBZPL1KEKG,2025-05-31T21:46:35,AG69XP7S,KE,CAMPXEPQ85JS,LEADZEGBL2QG,1,NO_ANSWER,0,0,,Y
CALL1GV8CVMM3J,2025-05-31T21:50:37,AGN8S7YV,KE,CAMPVF1T2TAL,LEADITMOFMMW,2,NO_ANSWER,0,0,,Y
CALLGTI9GI1YM1,2025-05-31T21:59:39,AGB2RH73,ZM,CAMPW2PCN9T8,LEADO5YBRJNM,2,NO_ANSWER,0,0,,Y
CALLNH36WE7GJ8,2025-05-31T22:04:28,AGC3V8MO,KE,CAMPVF1T2TAL,LEAD3EP9P9W4,1,CONNECTED,28,22,,Y
CALLSRN9FWON0T,2025-05-31T22:08:54,AGK33AH7,ZM,CAMPW2PCN9T8,LEADW9JA2M0W,3,CONNECTED,64,85,NOT_INTERESTED,Y
CALL5DCYM9OEXL,2025-05-31T22:20:42,AGVAD5MA,UG,CAMPIBLJH75L,LEADTGBCVARL,1,NO_ANSWER,0,0,,Y
CALLZ643TERLJ3,2025-05-31T22:23:42,AG81GX5Y,ZM,CAMPJIUJV6OH,LEAD0IB3WYZX,1,CONNECTED,76,16,NOT_INTERESTED,Y
CALLFVDN8DZWSJ,2025-05-31T22:29:04,AGKDM6Z6,ZM,CAMPJIUJV6OH,LEAD4M7PP0PN,1,NO_ANSWER,0,0,,Y
CALLN6HLO650QG,2025-05-31T22:41:58,AG80ZWVH,KE,CAMPLC58DRC1,LEADFLNCC2AT,2,CONNECTED,132,34,NOT_INTERESTED,Y
CALLDIB968RFF8,2025-05-31T22:56:45,AG37A67E,ZM,CAMPJIUJV6OH,LEADQICATVAZ,2,CONNECTED,10,32,NOT_INTERESTED,Y
CALLYSTVI3KZV6,2025-05-31T23:06:55,AGX5S2U4,ZM,CAMPJIUJV6OH,LEADRATATJ9A,1,ABANDONED,0,0,,N
CALLXHUBLWLQPA,2025-05-31T23:10:21,AGZYKBB5,GH,CAMPX1945NQ4,LEADH1TLOM34,2,NO_ANSWER,0,0,,Y
CALL9F05FD4V9M,2025-05-31T23:19:08,AG2TPX4L,GH,CAMPX1945NQ4,LEADU6ZV3IU6,1,CONNECTED,68,5,NOT_INTERESTED,Y
CALLGKO9FCFV0Q,2025-06-01T00:00:11,AGPUZHHO,ZM,CAMPJIUJV6OH,LEADEM9NNC8Y,2,CONNECTED,120,56,OTHER,Y
CALLTMC962PIBB,2025-06-01T00:10:02,AGTB8VFQ,UG,CAMPIBLJH75L,LEAD6KKFEDLB,2,NO_ANSWER,0,0,,N
CALL50H08XA8F0,2025-06-01T00:24:39,AG69XP7S,KE,CAMPLC58DRC1,LEADTZJ2L72V,1,CONNECTED,46,47,NOT_INTERESTED,N
CALLQ6NMPNR7T3,2025-06-01T00:26:52,AGKDM6Z6,ZM,CAMPW2PCN9T8,LEADZ4QT7ZVN,1,CONNECTED,34,27,CALLBACK,Y
CALL39EL2M2YLA,2025-06-01T00:28:06,AGFBF4FK,GH,CAMP7XVG0FN9,LEADG0ATCBRL,1,CONNECTED,272,20,,Y
CALLE75YCY7RMB,2025-06-01T00:31:31,AGJZTRHX,ZM,CAMPJIUJV6OH,LEAD9E7F1811,3,CONNECTED,36,17,TECH_ISSUE,Y
CALLMVNO9I1S6X,2025-06-01T00:35:22,AGKHYB0R,KE,CAMPFD0TVBDI,LEADMF4NNKM9,1,BUSY,0,0,,Y
CALL4RPJ9EHYYM,2025-06-01T00:44:16,AGVEKT47,UG,CAMPJ5PHT0HL,LEADGZDPYHZN,1,CONNECTED,43,5,NOT_INTERESTED,Y
CALLLV2OK02BD0,2025-06-01T00:45:02,AG53A8B5,KE,CAMPLC58DRC1,LEADCA7ZVKY2,2,RING,0,0,,Y
CALLLM9NWJWFDH,2025-06-01T00:56:26,AGHV163D,UG,CAMPJ5PHT0HL,LEADZ7CTM09H,1,NO_ANSWER,0,0,,Y
CALL7O9CRA864X,2025-06-01T01:11:04,AGGRRQ01,GH,CAMP7XVG0FN9,LEADAEJGS5JV,3,CONNECTED,32,10,NOT_INTERESTED,Y
CALL9ZWVIHW991,2025-06-01T01:22:23,AG3RE8HC,KE,CAMPPQK51FPK,LEADYME6PSRB,1,NO_ANSWER,0,0,,Y
CALLQ270YKHAMR,2025-06-01T01:39:15,AGX5S2U4,ZM,CAMPW2PCN9T8,LEADLIZL08YG,3,NO_ANSWER,0,0,,Y
CALLAQX9V3ED46,2025-06-01T01:43:36,AG5115ZG,GH,CAMPX1945NQ4,LEADHBRBJEQV,1,BUSY,0,0,,Y
CALLY9B7OXYVBZ,2025-06-01T01:52:11,AGYK7E31,GH,CAMP7XVG0FN9,LEADF1HGAV42,1,BUSY,0,0,,Y
CALLBU8PYXD6VL,2025-06-01T01:57:46,AGQ9Y4YZ,UG,CAMPIBLJH75L,LEAD72W4OEBM,1,CONNECTED,86,14,CALLBACK,Y
CALLPMBN3AX5AT,2025-06-01T02:01:10,AGO1XQOV,KE,CAMPLC58DRC1,LEAD4RKGJZOW,1,BUSY,0,0,,Y
CALL65HYS7B1QA,2025-06-01T02:04:10,AGBXQNQ7,KE,CAMPXEPQ85JS,LEADXYCELOS6,1,NO_ANSWER,0,0,,Y
CALL98EFX0P8ML,2025-06-01T02:05:01,AGX7X8W4,UG,CAMPIBLJH75L,LEAD9PHWN8DD,2,NO_ANSWER,0,0,,Y
CALL059QX97NI1,2025-06-01T02:12:51,AGN8Z79N,GH,CAMPX1945NQ4,LEAD30307HDH,2,CONNECTED,47,38,OTHER,Y
CALLSCUMD2OVAA,2025-06-01T02:42:46,AGQUILTE,UG,CAMPJ5PHT0HL,LEADVCMGJVC2,1,CONNECTED,309,5,TECH_ISSUE,Y
CALLYMAFCB3D6I,2025-06-01T02:43:58,AGZYKBB5,GH,CAMP4V30T9NT,LEAD84P4K9DX,2,CONNECTED,49,129,CALLBACK,Y
CALLIV8OXNTOTC,2025-06-01T02:44:58,AGK33AH7,UG,CAMPIBLJH75L,LEADZC58CU47,1,NO_ANSWER,0,0,,Y
CALLX22FE7X2XG,2025-06-01T03:00:23,AG53A8B5,KE,CAMPXEPQ85JS,LEAD0VAIY4VA,2,CONNECTED,138,45,CALLBACK,Y
CALLTWAIYQSYG8,2025-06-01T03:11:51,AG3H93SI,ZM,CAMPW2PCN9T8,LEADGCT2XFDZ,1,CONNECTED,95,5,,Y
CALLNILHOH0J2M,2025-06-01T03:29:37,AG26XPJ2,GH,CAMP4V30T9NT,LEAD3N3BZT9D,2,ABANDONED,0,0,,Y
CALL6PSPNBF2SG,2025-06-01T03:30:27,AGO1XQOV,KE,CAMPPQK51FPK,LEAD6YKFCR6C,1,CONNECTED,184,5,NOT_INTERESTED,Y
CALLYZFL7O5K5E,2025-06-01T03:55:14,AG2TPX4L,GH,CAMPX1945NQ4,LEAD1TXSNHFT,1,NO_ANSWER,0,0,,Y
CALLK9R8TUO05O,2025-06-01T03:57:45,AGABCZ7E,KE,CAMPVF1T2TAL,LEADI4SP7QFQ,2,RING,0,0,,Y
CALL9XKE5W5FWH,2025-06-01T03:57:47,AGAWRHQS,UG,CAMPJ5PHT0HL,LEADVGWW4FYB,1,CONNECTED,41,22,NOT_INTERESTED,Y
CALL1FEYYMSARD,2025-06-01T03:58:57,AGAXVFGI,KE,CAMPFD0TVBDI,LEADORFQLA09,1,CONNECTED,99,50,NOT_INTERESTED,Y
CALLB356H6CXUN,2025-06-01T04:07:10,AG80ZWVH,UG,CAMPJ5PHT0HL,LEADQAOP3772,1,NO_ANSWER,0,0,,Y
CALLY5EN4CBJWM,2025-06-01T04:07:35,AGYFTXDX,UG,CAMPJ5PHT0HL,LEADPARSG70S,1,CONNECTED,85,7,NOT_INTERESTED,Y
CALL1ZTMF9ME4B,2025-06-01T04:14:04,AG5U2691,UG,CAMPIBLJH75L,LEADGFU8IOGX,1,CONNECTED,233,12,TECH_ISSUE,Y
CALLBH39QM19I9,2025-06-01T04:14:32,AGN8S7YV,ZM,CAMPW2PCN9T8,LEAD8L4PJAGX,2,CONNECTED,10,15,NOT_INTERESTED,Y
